order_id,order_date,customer_id,customer_name,segment,region,city,category,sub_category,product_name,ship_mode,quantity,discount,sales,profit
ORD-2283,2023-10-19,CUST-486,Elizabeth Jackson,Consumer,West,Melaniefurt,Office Supplies,Pens,Pens Model-18,Economy,18,0.1,4717.59,1056.16
ORD-2284,2022-02-05,CUST-108,John Anderson,Corporate,West,Carolinemouth,Office Supplies,Paper,Paper Model-12,Standard,12,0.2,28.21,1386.67
ORD-2285,2022-12-06,CUST-323,,Corporate,West,West Joshuahaven,Clothing,Shirts,Shirts Model-28,Same Day,3,0.0,107.53,1284.77
ORD-2286,2023-12-27,CUST-582,Alexis Simmons,Consumer,East,Lake Gailstad,Office Supplies,Paper,Paper Model-1,Economy,18,0.2,460.58,1633.66
ORD-2287,2022-02-12,CUST-495,Patricia Gillespie,Home Office,South,Burgesston,Office Supplies,Envelopes,Envelopes Model-28,Economy,18,0.1,2618.74,-265.4
ORD-2288,2023-02-02,CUST-370,Jennifer Perez,Consumer,Central,New Nataliestad,Clothing,Pants,Pants Model-28,Standard,16,0.5,3038.6,1505.3
ORD-2289,2022-02-01,CUST-192,Elizabeth Oconnor,Corporate,West,Jefferyport,Electronics,Tablets,Tablets Model-5,Economy,13,0.0,1861.27,1060.13
ORD-2290,2023-03-18,CUST-283,Raymond Rose MD,Corporate,Central,Kellytown,Electronics,Laptops,Laptops Model-37,Express,13,0.0,4407.09,1457.2
ORD-2291,2022-03-16,CUST-361,Erik Armstrong,Corporate,North,North Joshuafort,Office Supplies,Pens,Pens Model-30,Economy,15,0.2,3921.99,530.78
ORD-2292,2023-09-09,CUST-377,Brandi Gomez,Home Office,Central,Lake Johnstad,Office Supplies,Envelopes,Envelopes Model-10,Same Day,3,0.5,932.54,-128.35
ORD-2293,2022-06-16,CUST-271,Julie Scott,Home Office,Central,Port Patriciastad,Office Supplies,Pens,Pens Model-5,Economy,2,0.2,713.16,1868.96
ORD-2294,2023-11-29,CUST-527,Laura Alvarez,Consumer,East,North Robertmouth,Electronics,Tablets,Tablets Model-28,Express,1,0.5,1475.31,818.05
ORD-2295,2022-02-20,CUST-573,Kimberly Garcia,Home Office,East,Lake Jackie,Electronics,Phones,Phones Model-27,Same Day,2,0.3,326.21,618.39
ORD-2296,2023-05-31,CUST-267,Edward Mathis,Home Office,East,South Wesleyside,Clothing,Pants,Pants Model-1,Standard,3,0.3,823.15,987.98
ORD-2297,2023-12-07,CUST-146,,Consumer,West,West Lindseymouth,Furniture,Tables,Tables Model-5,Economy,18,0.2,1316.47,741.04
ORD-2298,2022-04-29,CUST-412,Julie Carter,Consumer,West,North Craig,Electronics,Phones,Phones Model-7,Standard,11,0.1,2876.06,1941.87
ORD-2299,2023-03-28,CUST-202,Wyatt Mack,Consumer,North,Port Tinaborough,Office Supplies,Pens,Pens Model-30,Standard,14,0.5,,1009.88
ORD-2300,2023-06-01,CUST-464,April Johnson,Corporate,East,Williamshire,Office Supplies,Paper,Paper Model-15,Express,19,0.5,2874.27,418.19
ORD-2301,2022-05-15,CUST-341,Michael Luna,Consumer,West,Lake Angelica,Clothing,Shoes,Shoes Model-47,Standard,20,0.5,2979.94,341.77
ORD-2302,2022-08-07,CUST-136,Arthur Bush,Consumer,East,Michaelmouth,Office Supplies,Paper,Paper Model-22,Standard,5,0.2,4509.47,1368.31
ORD-2303,2023-04-25,CUST-551,Matthew Jones,Home Office,East,North Lance,Furniture,Chairs,Chairs Model-29,Same Day,17,0.1,4463.09,190.67
ORD-2304,2022-10-07,CUST-481,Jonathan Phillips,Corporate,West,South Ashleyburgh,Electronics,Accessories,Accessories Model-13,Express,9,0.2,4895.28,701.47
ORD-2305,2022-08-22,CUST-564,Lori Wagner,Home Office,East,New Brendashire,Furniture,Shelves,Shelves Model-26,Express,18,0.0,1919.3,1957.21
ORD-2306,2023-02-07,CUST-280,Bryan Lee,Consumer,East,Richardsonstad,Office Supplies,Paper,Paper Model-26,Express,7,0.5,1806.93,1125.71
ORD-2307,2022-04-20,CUST-258,Jeffery Hughes,Home Office,North,Hardytown,Office Supplies,Binders,Binders Model-43,Standard,8,0.0,222.1,1146.57
ORD-2308,2023-09-08,CUST-268,Daniel Snow,Corporate,West,Krauseburgh,Clothing,Shirts,Shirts Model-44,Economy,2,0.1,,-256.08
ORD-2309,2022-11-19,CUST-457,Crystal Martin,Consumer,South,Johnshire,Office Supplies,Pens,Pens Model-1,Standard,5,0.1,4089.69,1843.99
ORD-2310,2022-01-11,CUST-515,Sean House,Home Office,North,Port Kenneth,Office Supplies,Paper,Paper Model-6,Same Day,4,0.2,797.96,660.67
ORD-2311,2023-03-27,CUST-116,Shannon Stanley,Corporate,East,Grossstad,Office Supplies,Binders,Binders Model-3,Economy,4,0.3,3172.25,1120.56
ORD-2312,2023-12-27,CUST-429,Marco Daniels,Consumer,South,Frenchstad,Electronics,Tablets,Tablets Model-43,Standard,2,0.0,3718.39,1250.36
ORD-2313,2022-01-13,CUST-160,Lee Vega,Consumer,East,Copelandtown,Furniture,Shelves,Shelves Model-23,Express,2,0.1,1024.28,1763.7
ORD-2314,2022-03-15,CUST-565,Rachel Mercer,Consumer,South,South Davidstad,Office Supplies,Paper,Paper Model-42,Same Day,20,0.5,2718.38,1141.78
ORD-2315,2023-12-04,CUST-285,Amy Phillips,Corporate,North,Lake Jeremy,Furniture,Shelves,Shelves Model-3,Standard,14,0.3,2839.74,36.97
ORD-2316,2023-07-15,CUST-467,Michael Hayes,Corporate,West,Chadchester,Clothing,Accessories,Accessories Model-17,Standard,8,0.3,303.36,957.49
ORD-2317,2023-08-07,CUST-457,Rebecca Wilson,Corporate,South,East Rogerside,Furniture,Tables,Tables Model-2,Standard,13,0.3,4242.91,405.54
ORD-2318,2022-01-09,CUST-524,Michael Harding,Consumer,North,Michaelburgh,Office Supplies,Binders,Binders Model-32,Express,13,0.2,1097.65,1155.63
ORD-2319,2023-07-05,CUST-421,Mrs. Kathryn Acevedo,Consumer,Central,Allisonberg,Electronics,Accessories,Accessories Model-45,Express,8,0.1,1281.31,1038.86
ORD-2320,2023-10-21,CUST-446,Tyler Fischer,Consumer,East,New Jacob,Electronics,Phones,Phones Model-16,Standard,18,0.5,4476.2,670.04
ORD-2321,2022-04-01,CUST-506,Eric Hall,Consumer,Central,East Julia,Furniture,Chairs,Chairs Model-1,Same Day,11,0.3,1926.29,721.37
ORD-2322,2023-08-03,CUST-403,Jeanne Brewer,Home Office,Central,Anthonyshire,Clothing,Shoes,Shoes Model-50,Economy,10,0.1,4304.91,-98.23
ORD-2323,2022-01-09,CUST-289,Steven Lee DDS,Corporate,Central,Brownbury,Clothing,Pants,Pants Model-12,Standard,9,0.3,4424.87,25.37
ORD-2324,2023-04-01,CUST-531,Jerry Miller,Consumer,South,Richardville,Furniture,Chairs,Chairs Model-46,Standard,6,0.1,581.53,1542.65
ORD-2325,2022-12-28,CUST-163,Joshua Franco,Home Office,Central,Gordonbury,Furniture,Chairs,Chairs Model-32,Standard,12,0.5,4535.45,906.2
ORD-2326,2023-07-03,CUST-141,Kyle Johnson,Home Office,Central,Isaiahchester,Clothing,Pants,Pants Model-21,Economy,16,0.1,1863.43,965.55
ORD-2327,2022-12-14,CUST-491,Amanda Morales,Home Office,Central,East Nathaniel,Electronics,Phones,Phones Model-14,Standard,18,0.3,4586.67,801.13
ORD-2328,2023-06-06,CUST-259,Tiffany Morales,Consumer,North,North Michaelport,Clothing,Pants,Pants Model-33,Express,6,0.3,1387.79,1911.32
ORD-2329,2023-10-03,CUST-169,Tracy Fields,Home Office,South,East Karen,Office Supplies,Pens,Pens Model-4,Same Day,3,0.2,4633.84,1952.58
ORD-2330,2022-03-09,CUST-284,Johnny Martinez,Home Office,Central,Matthewchester,Furniture,Chairs,Chairs Model-46,Express,1,0.1,2113.09,1893.02
ORD-2331,2022-10-11,CUST-212,Stacey Watkins,Consumer,South,Michaelmouth,Furniture,Chairs,Chairs Model-46,Economy,16,0.2,4686.15,1300.52
ORD-2332,2022-07-18,CUST-166,Heather Rogers,Home Office,North,Lawsonview,Furniture,Shelves,Shelves Model-27,Same Day,2,0.3,216.73,1486.75
ORD-2333,2023-09-02,CUST-333,Michelle Miller,Corporate,East,Port Jeremy,Electronics,Tablets,Tablets Model-26,Standard,20,0.5,1161.74,1604.81
ORD-2334,2023-03-02,CUST-600,,Home Office,North,West Christystad,Furniture,Chairs,Chairs Model-31,Same Day,13,0.5,3416.35,1569.8
ORD-2335,2022-01-30,CUST-479,Lawrence Mitchell,Home Office,East,Staffordport,Furniture,Chairs,Chairs Model-5,Economy,13,0.1,1325.72,1636.94
ORD-2336,2023-05-14,CUST-307,Kenneth Anderson,Home Office,East,Murrayborough,Electronics,Accessories,Accessories Model-27,Economy,15,0.0,79.82,-171.48
ORD-2337,2023-01-06,CUST-246,Joanne Flores,Corporate,East,Kennethton,Electronics,Accessories,Accessories Model-42,Standard,15,0.3,1814.74,397.35
ORD-2338,2023-08-05,CUST-431,Robert Riley,Home Office,West,West Dennis,Furniture,Tables,Tables Model-11,Economy,7,0.1,2089.99,-280.37
ORD-2339,2022-10-30,CUST-502,Amanda Curtis,Corporate,South,East Michaelborough,Electronics,Phones,Phones Model-48,Same Day,18,0.2,4843.6,288.17
ORD-2340,2023-09-01,CUST-478,Kari Peterson,Home Office,West,Kylefurt,Electronics,Accessories,Accessories Model-10,Express,10,0.0,4752.35,1120.71
ORD-2341,2023-07-28,CUST-168,Erika Aguirre,Home Office,East,New Jeremyfort,Furniture,Tables,Tables Model-30,Express,12,0.0,1700.79,250.67
ORD-2342,2023-12-08,CUST-527,Mitchell Brown,Corporate,Central,Haynesmouth,Furniture,Chairs,Chairs Model-32,Economy,1,0.2,1212.02,-119.02
ORD-2343,2023-05-27,CUST-400,Jeremy Arnold,Home Office,East,Calebfort,Clothing,Shoes,Shoes Model-47,Same Day,7,0.2,1660.82,743.12
ORD-2344,2023-01-31,CUST-357,John Nunez,Corporate,North,Smithmouth,Office Supplies,Envelopes,Envelopes Model-28,Express,9,0.1,4656.65,1067.69
ORD-2345,2023-09-26,CUST-144,Julie Holt,Corporate,South,Louisfort,Electronics,Tablets,Tablets Model-49,Economy,20,0.1,4586.15,404.6
ORD-2346,2023-04-03,CUST-222,Christine Hancock,Consumer,West,Jeffreyfurt,Clothing,Shoes,Shoes Model-18,Express,8,0.2,916.8,1662.93
ORD-2347,2022-05-06,CUST-441,Michelle Hughes,Corporate,Central,Jamieburgh,Furniture,Desks,Desks Model-38,Express,8,0.1,4666.29,357.61
ORD-2348,2022-08-07,CUST-390,Bryan Anderson,Corporate,south,Emilybury,Office Supplies,Binders,Binders Model-43,Economy,8,0.0,3594.79,-171.58
ORD-2349,2023-06-28,CUST-172,Adrian James,Consumer,North,Copelandville,Electronics,Accessories,Accessories Model-24,Economy,3,0.5,4111.54,1815.43
ORD-2350,2023-03-20,CUST-335,Megan Ramos,Corporate,East,New Javierville,Office Supplies,Pens,Pens Model-44,Economy,2,0.0,4447.01,862.62
ORD-2351,2022-12-16,CUST-213,Mark Jones,Corporate,West,West Kevinview,Electronics,Accessories,Accessories Model-29,Express,19,0.3,4377.81,1586.82
ORD-2352,2022-04-25,CUST-523,,Consumer,East,Lake Deanna,Clothing,Shirts,Shirts Model-10,Economy,18,0.0,1400.5,-157.53
ORD-2353,2022-01-26,CUST-449,Crystal Boyd,Consumer,South,North Nancy,Electronics,Phones,Phones Model-5,Same Day,6,0.2,4604.67,812.84
ORD-2354,2023-09-11,CUST-454,Brittany Smith,Consumer,South,West Patrick,Clothing,Shirts,Shirts Model-49,Economy,17,0.0,1512.61,1925.62
ORD-2355,2023-01-23,CUST-178,Eric Mcintosh,Home Office,West,Lake Shelley,Electronics,Laptops,Laptops Model-12,Standard,20,0.1,3115.95,507.45
ORD-2356,2022-05-11,CUST-280,Robert Miller,Home Office,South,Morganshire,Furniture,Shelves,Shelves Model-16,Express,6,0.1,3598.49,1922.63
ORD-2357,2022-01-02,CUST-453,Dustin Hernandez,Home Office,South,Dyerton,Furniture,Tables,Tables Model-23,Express,5,0.1,1443.77,1661.59
ORD-2358,2023-02-11,CUST-599,Mark Schultz,Corporate,North,Murraytown,Electronics,Accessories,Accessories Model-33,Express,13,0.5,467.27,-187.4
ORD-2359,2023-01-26,CUST-163,Bryan Wong,Consumer,West,Barbarachester,Furniture,Tables,Tables Model-7,Same Day,18,0.1,202.49,-267.43
ORD-2360,2023-05-20,CUST-322,Adam Diaz,Home Office,East,West Daniel,Furniture,Chairs,Chairs Model-35,Same Day,13,0.3,3334.44,1636.17
ORD-2361,2022-08-10,CUST-172,James Gordon,Consumer,Central,New Brandy,Furniture,Tables,Tables Model-2,Standard,20,0.2,4910.94,1959.68
ORD-2362,2022-07-02,CUST-129,Erica Campbell,Corporate,South,Smithstad,Furniture,Tables,Tables Model-40,Same Day,7,0.2,3673.92,513.6
ORD-2363,2022-03-10,CUST-128,Alexandra Collins,Corporate,West,Rodriguezville,Clothing,Pants,Pants Model-44,Economy,9,0.0,,-36.1
ORD-2364,2022-05-05,CUST-106,Lauren Franklin,Home Office,North,Rogerfort,Furniture,Shelves,Shelves Model-15,Economy,6,0.3,3269.47,445.11
ORD-2365,2023-08-08,CUST-287,Melissa Cox,Corporate,North,Hansenfurt,Clothing,Pants,Pants Model-21,Same Day,16,0.0,4142.58,789.11
ORD-2366,2023-01-13,CUST-237,Anthony Conley,Consumer,North,South Michelebury,Furniture,Chairs,Chairs Model-37,Same Day,11,0.3,441.52,1947.91
ORD-2367,2023-08-29,CUST-283,George Hamilton,Consumer,North,Lake Shelly,Clothing,Pants,Pants Model-31,Standard,5,0.0,1611.99,958.38
ORD-2368,2023-09-30,CUST-169,Katelyn Alexander,Home Office,North,Johnsonfort,Electronics,Phones,Phones Model-10,Same Day,3,0.1,4335.72,841.1
ORD-2369,2023-06-29,CUST-118,Samuel Parker,Home Office,Central,Stephenton,Clothing,Accessories,Accessories Model-31,Express,3,0.1,2836.98,743.98
ORD-2370,2023-03-25,CUST-114,Sarah Garcia,Corporate,East,Watsonview,Furniture,Tables,Tables Model-45,Economy,18,0.3,3263.65,1252.39
ORD-2371,2022-04-29,CUST-295,Danielle Stewart,Corporate,East,Darrellborough,Office Supplies,Pens,Pens Model-13,Standard,17,0.5,3017.06,1148.92
ORD-2372,2022-05-04,CUST-112,Carly Miller,Corporate,West,West Makaylachester,Electronics,Laptops,Laptops Model-25,Same Day,10,0.5,2934.61,509.54
ORD-2373,2022-01-02,CUST-337,April Stevenson,Corporate,East,Mollyshire,Electronics,Phones,Phones Model-20,Economy,16,0.3,710.0,1926.79
ORD-2374,2023-03-06,CUST-277,Carrie Lester,Corporate,North,Brandonborough,Office Supplies,Paper,Paper Model-17,Same Day,2,0.0,4082.92,587.01
ORD-2375,2022-02-08,CUST-239,Victoria Underwood,Home Office,West,West Sarah,Clothing,Pants,Pants Model-40,Express,15,0.3,2948.43,588.08
ORD-2376,2023-08-06,CUST-205,Wanda Hodge,Consumer,East,Cardenasview,Office Supplies,Pens,Pens Model-38,Economy,1,0.1,3482.77,212.3
ORD-2377,2023-11-22,CUST-140,Virginia Fields,Corporate,Central,Lake Nicholasfort,Clothing,Accessories,Accessories Model-19,Same Day,20,0.3,1039.79,389.33
ORD-2378,2022-12-05,CUST-582,Ronald Richardson,Corporate,South,North Frank,Furniture,Shelves,Shelves Model-20,Same Day,3,0.2,3771.06,1711.72
ORD-2379,2023-12-24,CUST-396,,Corporate,East,Fernandezmouth,Furniture,Tables,Tables Model-15,Same Day,14,0.2,4724.3,294.5
ORD-2380,2022-08-18,CUST-315,Stephanie Wilson,Consumer,Central,Elizabethmouth,Furniture,Tables,Tables Model-47,Economy,7,0.5,248.24,454.83
ORD-2381,2022-09-13,CUST-557,Jennifer Short,Home Office,West,Vickistad,Office Supplies,Paper,Paper Model-9,Standard,6,0.0,796.89,1924.88
ORD-2382,2022-07-17,CUST-311,Sheila Tate,Corporate,East,Port Cathychester,Office Supplies,Binders,Binders Model-31,Express,5,0.0,1442.46,1332.44
ORD-2383,2023-01-26,CUST-412,Steve Bruce,Consumer,Central,East Alexburgh,Clothing,Shoes,Shoes Model-4,Standard,5,0.2,4645.21,41.28
ORD-2384,2023-02-07,CUST-404,Mark Torres,Corporate,South,Adamton,Clothing,Shoes,Shoes Model-22,Same Day,16,0.0,4322.95,916.16
ORD-2385,2022-09-25,CUST-196,Brenda Powell,Corporate,East,East Paulborough,Furniture,Chairs,Chairs Model-26,Economy,8,0.0,3532.02,970.87
ORD-2386,2022-10-31,CUST-308,Renee Shaw,Consumer,South,Kimberlyview,Electronics,Laptops,Laptops Model-3,Express,7,0.2,4452.34,138.14
ORD-2387,2022-11-05,CUST-396,,Corporate,Central,Port Ryanshire,Electronics,Phones,Phones Model-48,Economy,18,0.0,1167.63,736.75
ORD-2388,2023-08-06,CUST-398,Amanda Washington,Consumer,South,Reidland,Office Supplies,Pens,Pens Model-42,Standard,16,0.3,4303.17,577.29
ORD-2389,2022-08-01,CUST-216,Mary Perry,Home Office,East,North Russell,Electronics,Tablets,Tablets Model-4,Express,6,0.5,4208.95,-165.58
ORD-2390,2022-12-11,CUST-488,Dorothy Figueroa,Consumer,South,South Jacqueline,Furniture,Desks,Desks Model-13,Express,17,0.1,3651.87,1433.95
ORD-2391,2023-02-15,CUST-204,April Reyes,Consumer,South,East Daniel,Furniture,Shelves,Shelves Model-2,Express,7,0.2,2872.35,-52.04
ORD-2392,2023-04-13,CUST-324,Miranda Sparks,Corporate,South,Rodgersborough,Electronics,Accessories,Accessories Model-50,Economy,20,0.5,1832.35,1576.31
ORD-2393,2022-10-12,CUST-140,Darryl Taylor,Consumer,South,West Lawrence,Electronics,Laptops,Laptops Model-48,Same Day,16,0.1,3212.36,184.4
ORD-2394,2022-05-11,CUST-584,Shawn Sweeney,Home Office,North,Williammouth,Furniture,Chairs,Chairs Model-6,Economy,6,0.1,2705.52,754.44
ORD-2395,2023-03-26,CUST-569,Kimberly Thomas,Corporate,Central,Evansstad,Office Supplies,Paper,Paper Model-30,Standard,16,0.3,4073.48,1361.09
ORD-2396,2022-02-21,CUST-216,Richard Johnson,Home Office,West,Hayeschester,Furniture,Shelves,Shelves Model-10,Economy,5,0.2,1937.72,1171.58
ORD-2397,2023-08-22,CUST-301,Laura Clark,Home Office,East,Stacystad,Office Supplies,Paper,Paper Model-46,Same Day,17,0.1,3911.89,489.46
ORD-2398,2022-07-10,CUST-124,Raymond Ramirez,Consumer,Central,Alvaradoton,Clothing,Shirts,Shirts Model-30,Standard,8,0.2,507.65,-105.57
ORD-2399,2023-04-11,CUST-348,Peter Ryan,Corporate,North,West Earl,Electronics,Phones,Phones Model-41,Express,20,0.1,4276.74,1684.79
ORD-2400,2022-07-02,CUST-559,Dustin Hines,Consumer,West,West Carolynton,Office Supplies,Binders,Binders Model-7,Express,6,0.1,2994.91,1391.0
ORD-2401,2023-07-25,CUST-284,Andrea Bean,Corporate,South,East David,Furniture,Tables,Tables Model-10,Standard,13,0.1,2277.47,76.16
ORD-2402,2022-07-19,CUST-376,Rodney Li,Consumer,South,Port Stacy,Clothing,Pants,Pants Model-19,Same Day,10,0.3,3702.79,-296.53
ORD-2403,2022-01-13,CUST-185,Leslie Malone,Consumer,East,Scottburgh,Clothing,Shoes,Shoes Model-40,Economy,17,0.2,1362.1,-252.14
ORD-2404,2022-09-21,CUST-303,Terry Underwood,Corporate,South,South Lauren,Clothing,Accessories,Accessories Model-11,Same Day,14,0.1,3123.33,1778.68
ORD-2405,2022-06-13,CUST-108,Kyle Davis,Corporate,North,Wardberg,Office Supplies,Pens,Pens Model-26,Same Day,18,0.0,4561.12,1004.65
ORD-2406,2022-06-04,CUST-265,Gloria Rogers,Corporate,South,Millerburgh,Office Supplies,Pens,Pens Model-3,Express,19,0.2,2966.72,-30.84
ORD-2407,2022-09-08,CUST-178,Evan Clark,Home Office,West,Lake Elizabeth,Furniture,Desks,Desks Model-12,Same Day,6,0.0,2321.73,1356.46
ORD-2408,2022-04-10,CUST-214,Kimberly Myers,Home Office,Central,West Thomas,Electronics,Tablets,Tablets Model-49,Standard,2,0.2,980.71,1364.86
ORD-2409,2023-10-20,CUST-148,Richard Johnson,Consumer,North,Hannaville,Furniture,Chairs,Chairs Model-24,Same Day,17,0.0,427.7,1656.16
ORD-2410,2023-02-16,CUST-490,Amy Hines DDS,Home Office,North,South Joseph,Clothing,Accessories,Accessories Model-34,Same Day,9,0.5,1496.79,-280.6
ORD-2411,2022-02-13,CUST-575,Julian Arroyo,Home Office,West,Michaelchester,Furniture,Chairs,Chairs Model-29,Economy,8,0.2,3975.12,108.62
ORD-2412,2023-02-13,CUST-160,Eric Franklin,Home Office,West,North Samanthatown,Clothing,Shoes,Shoes Model-47,Express,7,0.2,3747.18,1482.66
ORD-2413,2022-07-03,CUST-256,Robert Allison,Home Office,North,North Cindy,Clothing,Pants,Pants Model-3,Same Day,6,0.5,384.77,120.95
ORD-2414,2023-06-08,CUST-541,David Gonzalez,Home Office,North,East Sonyaton,Office Supplies,Envelopes,Envelopes Model-6,Economy,20,0.3,4586.01,1007.21
ORD-2415,2023-10-30,CUST-156,Sydney Welch,Home Office,Central,Lake Robertside,Office Supplies,Paper,Paper Model-2,Standard,8,0.3,,1306.11
ORD-2416,2022-03-05,CUST-482,Andrew Jacobs,Consumer,Central,New Craig,Furniture,Chairs,Chairs Model-22,Express,18,0.3,36.86,1853.37
ORD-2417,2022-07-03,CUST-560,Peggy Ochoa DDS,Consumer,Central,Danielside,Electronics,Tablets,Tablets Model-46,Standard,12,0.5,1358.06,1738.48
ORD-2418,2022-03-03,CUST-321,Aaron Sandoval,Consumer,West,Hannahport,Furniture,Chairs,Chairs Model-49,Economy,8,0.1,2261.0,928.16
ORD-2419,2022-08-08,CUST-482,Daniel Simmons,Consumer,Central,Baileyshire,Clothing,Pants,Pants Model-22,Standard,18,0.3,4074.64,637.27
ORD-2420,2022-01-01,CUST-439,Lisa Lopez,Home Office,South,Port Amber,Office Supplies,Paper,Paper Model-13,Express,20,0.1,4866.01,136.71
ORD-2421,2022-07-11,CUST-538,Sarah Harris,Consumer,Central,North Elizabethstad,Furniture,Shelves,Shelves Model-31,Same Day,1,0.3,2310.82,1080.2
ORD-2422,2023-10-07,CUST-185,Cynthia Dunn,Consumer,Central,East Ericside,Electronics,Accessories,Accessories Model-34,Standard,9,0.1,3619.52,1598.7
ORD-2423,2022-04-30,CUST-156,Brian Romero,Corporate,Central,Rachelton,Clothing,Accessories,Accessories Model-27,Express,18,0.2,2308.62,857.29
ORD-2424,2023-12-20,CUST-588,John Watson,Corporate,Central,Jenniferchester,Electronics,Laptops,Laptops Model-25,Express,20,0.2,1960.04,547.87
ORD-2425,2023-09-24,CUST-587,Gary Carlson,Consumer,east,Aliciashire,Furniture,Shelves,Shelves Model-21,Express,20,0.2,2541.08,1000.66
ORD-2426,2022-05-20,CUST-327,Shelly Johnson,Corporate,West,New Robert,Clothing,Shoes,Shoes Model-10,Economy,14,0.5,2900.86,1098.01
ORD-2427,2022-01-23,CUST-404,Donna Brown,Corporate,East,Lake Donnaside,Clothing,Accessories,Accessories Model-44,Economy,9,0.5,2816.55,972.47
ORD-2428,2022-03-19,CUST-411,Scott Robbins,Home Office,East,Mariaville,Clothing,Shoes,Shoes Model-8,Economy,15,0.1,4768.51,145.14
ORD-2429,2023-02-13,CUST-373,Christopher Garcia,Consumer,West,Simonfurt,Office Supplies,Pens,Pens Model-19,Standard,9,0.2,3668.05,933.8
ORD-2430,2022-12-01,CUST-554,Brandy Williams,Consumer,South,Amyburgh,Clothing,Shirts,Shirts Model-26,Express,15,0.0,4824.61,-27.98
ORD-2431,2023-07-12,CUST-229,Timothy Larsen,Corporate,Central,Port Bruce,Electronics,Phones,Phones Model-7,Express,1,0.5,903.92,929.67
ORD-2432,2023-05-10,CUST-382,Michael Potter,Consumer,Central,Mcdonaldmouth,Electronics,Tablets,Tablets Model-39,Economy,9,0.0,1532.56,1574.05
ORD-2433,2023-04-03,CUST-124,Jessica Sanders DVM,Consumer,South,Sheltonburgh,Electronics,Laptops,Laptops Model-3,Same Day,13,0.3,3943.63,1804.96
ORD-2434,2022-01-18,CUST-298,Rachel Reese,Corporate,North,Nancyburgh,Office Supplies,Pens,Pens Model-36,Same Day,19,0.1,4556.69,1885.73
ORD-2435,2023-04-05,CUST-345,Patricia Williams,Home Office,North,New Austinland,Office Supplies,Envelopes,Envelopes Model-42,Standard,17,0.3,2851.72,856.1
ORD-2436,2023-10-09,CUST-554,Mikayla Sullivan,Home Office,North,South Luke,Electronics,Phones,Phones Model-4,Express,9,0.2,3753.1,683.77
